,Lateral plate mesoderm,Erythroid,Allantois,Gut tube,Endothelium,Haematoendothelial progenitors,Intermediate mesoderm,Blood progenitors,Mixed mesenchymal mesoderm,Spinal cord,Neural crest,Splanchnic mesoderm,Forebrain/Midbrain/Hindbrain,Cranial mesoderm,Surface ectoderm,Definitive endoderm,ExE endoderm,NMP,Anterior somitic tissues,Presomitic mesoderm,Dermomyotome,Cardiomyocytes,Sclerotome
Mnt,0.09224566604265964,-0.0,2.978241434689416e-05,62.93184778384202,7.391570031131575e-14,0.0002821319567232744,0.0003983035965529152,0.000843327975867824,5.364013090224688e-07,-0.0,19.2562010014913,15.00604722625061,2.2641813447712034,0.9556053152253021,10.23285542388912,0.011437477303127172,0.01931872719628033,0.014594054221868675,1.9240806688204575,6.468397230087955e-08,2.0159338313349777,4.3496149989975875e-05,5.1989492195047635
Morc4,4.57402035932137,-0.0,100.0,0.0014948024820617557,3.712315756134546,5.65157162589992,3.7545155469086513,0.014078964397940597,27.975758053256456,0.00043750971081805664,2.4531545071802108,1.0002882022237213e-10,-0.0,0.14927861832910222,4.702230234323492,0.1885034910386351,0.019552750693458368,0.1457863516585181,0.4016132342950716,6.008385432949189,3.065246824142001,0.2159448264756415,0.01601805781873859
Mpl,1.204540358276615,-0.0,0.3426532270347092,10.016323589863573,0.6024576533351923,5.745599978433675,3.1149813871020027,0.14133909466702613,3.1015712885420075,0.018204363298885435,3.1091812136960164,4.7777820798076926e-08,1.0482239561435496e-13,1.5102723489534369,33.7519707770179,5.231617191102659,0.0032027705477232975,0.21790297287337532,0.0010391597750299523,0.07944991303110759,0.8291745360032242,9.816664349858784e-05,0.059288490582595395
Mrap,0.2907111576371548,100.0,0.04495755487893653,-0.0,16.455488849731367,11.9723382879102,0.7975518361550213,5.963550222942253,0.07344492337588249,2.1519681439060255e-06,0.9167573362399816,0.034271958514250606,-0.0,7.64381822892162e-07,0.03555423196138133,0.05371051074161134,0.0015865758879025232,0.2161169006213812,0.02966093669481367,0.7741981464871512,7.957127296624991e-07,0.10920341746692255,0.0871656082986742
Msx1,100.0,-0.0,100.0,-0.0,0.7138199472524023,8.818668314212024,100.0,5.818231955496831e-06,100.0,-0.0,100.0,-0.0,-0.0,-0.0,100.0,0.0740568656967639,0.005629843378104397,5.214833941265032e-05,-0.0,-0.0,-0.0,-0.0,-0.0
Msx2,18.54356065632048,-0.0,47.171498045906034,0.08587572214417237,0.5475171112994123,9.692882938532417,17.226979008869243,0.0003982055828207863,97.4619602258965,-0.0,100.0,-0.0,-0.0,4.8216373327664354e-17,100.0,5.094587835338306e-08,0.004039005296246287,1.5673577365469854e-05,4.389634958682237e-08,0.0009003688430509861,-0.0,13.4349148546262,-0.0
Myb,1.515754989101369,-0.0,0.0015331908388123367,6.440132490306094,-0.0,0.17047185160504844,4.055229255809306,0.0052132526632285535,0.0013884704959253777,7.062078722879352,1.1491681226531807,6.558263853642067,17.301323885841036,9.278150493300841e-05,5.625800913615608,0.03931756160419338,0.0034014712517533535,4.63330158584732,0.0071083899390641,0.09923379510782301,0.2680507991077446,-0.0,0.0005290977752882418
Myh9,0.17416147647036898,-0.0,46.23087289181765,100.0,100.0,99.99999999999879,-0.0,0.025796232512851645,34.64560923714263,-0.0,35.04440816585364,0.012143157912574223,-0.0,77.54076067288113,100.0,0.5321921142513433,0.37557372237958553,1.1620145971967264e-14,2.0804827991837955,-0.0,-0.0,2.5554677863662857e-14,0.0003301392985006414
Nanog,12.213540618854218,-0.0,3.4160402822927107,4.78961115957291,1.1385573315877266e-11,0.05039780403146792,8.150269179671481,0.0012082499080847498,75.04394182675814,0.00029636558072927184,0.09369464379211102,0.0012012978640342487,5.849304724244417e-10,0.0003053587283648411,15.157812986922128,1.8548727295855727,0.03424771263714545,0.9967570675628602,0.009750126824334085,6.805156067280261,0.40212562676540153,0.039399684066338224,0.0036826734111644168
Nebl,1.3909034662708952,-0.0,2.967098241210493e-05,0.045119635245148684,6.462697515185231e-10,5.847977975652381e-05,7.862699234041513,0.00011312646385775695,0.025546649924769686,2.6501594447028615e-05,0.00013174786894594245,5.831030923041998e-08,-0.0,8.542874408544662e-08,9.075603015852286,0.20114958392005605,0.195285471025701,0.4007150204461441,5.134743983967857e-07,0.053875488609615746,0.006272834691647295,100.0,1.1293086189735865e-07
Nefl,1.2363520540805137e-08,-0.0,8.130034654732806e-10,-0.0,9.493779328243525e-10,1.1241388624282345,0.3803757805644312,0.05953534352380689,-0.0,11.469047908693836,1.6997551656909191,3.7174823835630806e-14,26.74389175406653,49.783835257715786,0.1737638415935091,0.0002536199986455163,0.001039919327096597,0.6986161873534413,22.574585099803173,8.219071918005816e-06,44.9557048043452,-0.0,40.034182414888846
Nepn,0.06162410213049159,-0.0,0.38983211320924016,100.0,0.0013283680172787673,2.316240451051935,0.8735889594914015,0.022940530431132637,0.39379923354696905,2.461922847644096e-07,3.936238511778222e-06,2.6429050363449514e-06,-0.0,0.022983246783759466,0.3083832368859568,6.819388101069995,0.002622633243576421,0.20615701193315705,0.0007121534301785508,9.823924679138907e-05,1.6757600415693509e-06,1.0833399652632612e-05,0.030604648602885573
Nfe2,0.001009948804274542,100.0,4.759481583773215e-09,3.111214527089644e-11,0.5880968934725352,2.9906535494941537,3.55558676921994,7.395558819198923,0.00035084082608610734,0.4070715651798232,0.0003801483276179603,4.773420959441394e-13,-0.0,1.4439215078730423e-05,0.02487405257563134,1.5804556181355205,0.0011328209148191916,0.3762814809070676,0.00010287047107139234,0.0004586176320553372,0.03540335519460808,5.8155310798336175e-11,0.1371873354080387
Nid1,0.17232731105709276,5.2177956718443545e-09,30.96198087045977,-0.0,100.0,100.0,0.0765532279828921,4.018353501019966,100.0,-0.0,62.73703167226854,0.25522872543959474,-0.0,100.0,-0.0,0.0018835379351624724,0.00029765569905546447,2.0039638580081498e-08,16.22111733965135,-0.0,-0.0,-0.0,3.921191646645711
Nkx1-2,0.4671983118478312,-0.0,18.480810223522667,1.2536257065192751e-15,0.6011638090154237,6.2328694029145,0.004362223684677096,0.0009211604070253213,0.21310998936419448,5.921896044294504,32.62137012134013,0.009404147623935863,-0.0,0.9111980605815562,5.454776621190224,0.252336695995759,0.027226174796037943,2.7470973369476,1.0748304350572004,0.23412645443770683,30.35524472327429,-0.0,3.069186498441979
Nkx2-3,57.803409817548214,-0.0,0.0047651329637970145,42.507076252181676,71.06176813391129,52.740400236678255,0.05625761144096374,0.10361486411652589,33.34260383489014,-0.0,2.5000358736160844,0.5380539343246166,-0.0,9.797466299012439e-10,14.969220752036234,0.00015237828767950118,0.014166502342087009,0.005251214008963352,0.29301647487257687,0.12247317165140033,1.0796708666487996e-08,-0.0,0.00016152770051932366
Nodal,0.7765220469148398,-0.0,0.0492513198765434,6.231868396098904e-07,15.209337417776759,18.870206506612305,4.45691377573775,0.013167154122207975,6.161349049837792,6.804637011947652e-06,2.6897915767625906,0.021687806887329263,-0.0,17.871797571991753,0.8460855135954667,1.7902200176855647,0.22095406557193265,0.20497769875132973,3.3985530757166615,2.5106916476697836,1.598331052504395,1.2460557359086176e-12,4.722143192810342
Notch1,-0.0,-0.0,-0.0,-0.0,100.0,92.58775110581453,-0.0,5.718572445937252e-06,-0.0,100.0,-0.0,-0.0,97.38681264496034,25.88666238296908,-0.0,5.1723436444527175,2.7160291600388652e-05,25.679868078662302,31.855822388350457,100.0,56.46972231273268,-0.0,97.996091193154
Nr1d1,3.5833733968948094,-0.0,0.0003210043119030908,6.041534088808647e-09,2.6030547991738657e-09,0.27798044127048455,8.864172401431755,0.006590702094701609,0.016400579716063533,6.5432032341332516,9.030556228394486,0.547740636645604,0.4093507788147071,0.023346051320849937,0.1480502563392531,0.45310908407343004,0.006055542208675831,1.9182995686078874,1.8403826213549037,0.01642007116369589,7.755285570836682,3.120749211226803,3.2986097457578842
Nr2f1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005515812953935149,-0.0,-0.0,99.99955273326945,100.0,100.0,100.0,98.68215718649606,-0.0,-0.0,1.2055425583631969e-06,4.713422440147868,56.15677280412227,-0.0,53.23069341471177,-0.0,93.0858562882734
Nrp1,1.9394650440499425e-11,-0.0,16.248200318256238,-0.0,100.0,78.90397513034944,2.5016979565291453,0.01509785803003275,100.0,-0.0,1.0043964693767986,26.194208338398525,-0.0,0.018593830776114144,-0.0,5.7384004407579456e-05,4.235979788511202e-05,3.0687138385324915e-07,25.530783800153472,-0.0,14.60042308949709,100.0,60.64983853560224
Osr1,100.0,-0.0,0.6767856153214452,100.0,4.848885782461189e-09,6.254206153836213,57.74607284210523,0.0016223458307786083,3.678909284900946e-14,-0.0,-0.0,100.0,-0.0,-0.0,-0.0,5.8667297549559074e-05,0.1738940398143681,0.15010506513061597,3.984645179842933e-09,10.491976701393616,3.2558919761184185e-07,-0.0,-0.0
Otx2,3.0795797644390144e-13,-0.0,2.0250876797619075e-15,6.55231301480529e-06,-0.0,5.4267046016892e-12,0.006339720115582236,4.05848212129576e-06,-0.0,-0.0,1.7652014275261508e-13,-0.0,100.0,-0.0,16.14968291825132,0.5035006085353276,0.006689201646203971,6.503458705684192e-07,1.2261423737226776e-13,0.0022806293257212587,6.750292265873014e-16,-0.0,-0.0
Ovol2,0.3479538737590153,-0.0,0.05308917027729537,21.151553912595773,36.17453737947074,26.03712127895853,4.455965730565958,0.13371567556667616,7.792675737178788,2.7840797200092134e-08,0.00011351567576282132,0.00638186721257442,-0.0,0.0003528021170401969,15.072617995192232,0.02643385020224711,0.012712250592952586,0.02014984593707624,0.8800941517933374,0.0021914978336244435,0.00039944176135724006,1.0505251311368724,1.115428522407509e-05
Pax6,0.20398378344361542,-0.0,3.926968699041727,-0.0,1.2632689811848245e-14,0.013922434033438884,0.0021680670920171483,0.002902182403398511,6.867308761705442,81.62432792027067,0.001095316192533218,2.2372397224036836e-14,73.93190856660244,8.370324730059065e-06,6.34121132073272,0.001708078948259545,0.005601733681790505,1.9407355985674144,0.18456579336643586,3.321057202980979e-05,0.016429684599709535,-0.0,0.7463656778000958
Pax8,-0.0,-0.0,0.0014377149147415207,2.404785447131559,0.43880231476935605,7.018252739500149,0.06698661086461463,0.48086788111391376,1.1037740398682515e-11,3.206005774327606e-07,0.029532486910502715,9.643274665532881e-16,100.0,3.461981467189642e-06,15.00130456290159,0.005461643155624208,0.15741655634840704,0.023815279872562174,9.368763777728728e-08,1.628976264897097e-06,1.615248506476786e-14,3.819140273522012e-05,4.325606399196948e-09
Pcdh19,6.07473265922159e-12,-0.0,9.62790321983929e-08,-0.0,1.0341006140859701e-06,0.5212748170652851,0.36585543999951814,0.004659652511334666,-0.0,8.006083380315308,15.835892820039712,1.1360259719745856e-12,6.131640022567863,0.017545565838678747,0.6640798602468594,0.0004842898762907344,0.010708399162105484,0.36167562676432324,0.3513313184096738,100.0,15.732911877908268,-0.0,0.023550737982126445
Pcgf2,0.0027976302049096,-0.0,3.760877119557836e-15,7.067929262829804e-06,-0.0,1.0796610315544023e-12,1.6433467297544688,1.6533394414059254e-13,-0.0,-0.0,47.47676087224833,6.421043971570431,15.761383271672997,53.93779602057525,1.312207562246555,0.0790612037390943,2.1276521247864276e-05,1.150354879734965,23.781142506969722,50.68878242223038,99.99999999969393,5.591034202338343e-10,53.583971396306765
Pcgf3,0.02105575842923941,-0.0,2.7436412574737296e-08,9.643274665532873e-17,8.201605103036481e-14,0.0025447362145009254,0.07580484282830491,0.00012369511418883062,1.4422481589794908e-12,8.989814294353719e-06,49.44377991770376,0.13697799624430923,43.04945524389656,1.2601075495389473,0.7584116041692736,0.5565337711609442,5.683342599288022e-05,0.4978028030400743,1.7037144944305593,0.44773147559513454,10.323956732120253,5.300255807178553e-07,4.584809435278957
Pcgf5,0.001376630532219488,-0.0,99.99999999988825,4.3699296123676974e-07,66.0657663025627,27.633260311407167,0.13876643284836904,0.027068272913196235,8.510703798055125,1.4859564821873668,0.1760459057126247,2.6868926024677883e-10,-0.0,-0.0,8.925496531035368,0.0001375975454086251,0.00011136410817779933,0.5129267249136804,1.9932397705127386e-06,0.006600620601839708,1.2080130173529828e-12,100.0,3.375146132936506e-16
Pcgf6,0.2384569744178503,-0.0,0.6577075052816662,0.10448910294016307,8.75487451270713e-06,0.9805579799729229,0.2931264368518457,0.022763061947151483,1.8319650485976722e-08,0.3371225679511022,17.573718710316072,3.232255953426309,0.02243401665250424,0.4274728717924112,5.540519050607816,1.1424450669853249e-05,0.0015040649955506411,0.5388027727370045,2.2671207127231576,1.9210187430670707,18.847965373717667,-0.0,11.990095294520916
Pcsk1n,6.411330486881759,-0.0,5.626972936392275,1.3418720600112601e-05,1.9862121607446905,1.6013771257045966,0.30555645313163327,0.006290380939133634,0.31051441102494376,2.698170386564982,0.012234859969714625,1.3494856642788077e-07,6.687654675698331,0.0013300849914845937,16.486590458448756,0.2059146671205561,0.0793821923526483,1.8917832774470624,0.006459315374256435,2.4252322315905266,2.4271000461854206,9.4597636411141e-10,0.0035146740228181976
Pdgfa,1.4552594944068709e-09,-0.0,26.752033687073798,100.0,-0.0,0.014087243195489273,0.02289688866205682,7.966239977367964e-05,5.0147719028799926e-05,4.050260361147148e-07,7.618186985771035e-15,-0.0,-0.0,-0.0,100.0,3.1748250892677214,0.22097889594218428,0.03694807916078482,1.0125438398809526e-15,3.3830459314998316,4.1777467544221876e-08,2.4428029791256227,-0.0
Pdgfra,100.0,-0.0,100.0,-0.0,-0.0,0.7642502597088068,14.19997395891539,2.034299374434259e-09,100.0,-0.0,100.0,100.0,-0.0,100.0,-0.0,-0.0,0.006183859852716887,3.1766566830026946e-10,100.0,53.48159694803281,100.0,-0.0,100.0
Pecam1,1.1937126212593317e-09,7.823047755484001e-10,4.527171291496915,2.41842721076769e-10,100.0,100.0,0.1591330203865372,1.889541973666693,0.00016876711007744022,-0.0,0.00012241966468131037,-0.0,-0.0,0.050673734124519615,1.1089765865362943e-14,0.16096075654856898,0.020358903522952956,0.00035092381221722,1.3421822012141327,3.651363141519129e-09,-0.0,1.4464911998299308e-16,4.078929896399554e-08
Per2,8.630783803437357,2.1932663899343343e-12,9.8153323242669,46.9946203912876,-0.0,0.219012009303294,0.24177044373268436,0.033118483423481775,0.5913425646484174,3.03434518806111e-05,0.005122240735751754,5.057222532874848e-12,0.00010297998677463098,0.7908538896007126,7.280854591749494,21.09551517018832,0.0011298298850963685,0.7549324194417781,0.038937398370055366,0.001258686241865225,0.00036548298972556033,14.123963488821204,0.000355291080882385
Perp,1.2836063067486739e-06,-0.0,0.016557501487986345,3.1177694324971936,-0.0,0.018843008844395017,2.3840716585014965,0.0024218209383557922,3.247727116908394,0.36997977641633273,6.387215970002697,9.643274665532881e-16,-0.0,1.728193139954574e-05,100.0,0.7151195262368368,0.006762974158466998,1.6065060300414136,0.00015965184135106515,1.3864974197378663,0.15477007527273312,46.244581889989185,1.2530062366062355e-06
Piezo2,0.47048159938306616,-0.0,0.027729570749588043,5.5922225375597834e-05,91.52954590663289,20.78208575167944,14.418659605700437,0.01996433689206469,1.108922028582264,14.739974658587654,2.2574028818541272e-06,7.017925273823463e-06,3.0548276804046806e-06,0.10008668449449289,0.34888938215090387,0.02654603868129899,0.003526490753694581,1.6825549455087874,0.1797579459566392,0.037705510069387445,0.0649381801850008,1.9286549331065747e-16,0.0035484677986149576
Pim2,0.4347374742776523,-0.0,0.05814072313883598,0.015183315600005022,5.649512462806107e-13,0.45876995782504904,3.284159938151791,0.024764803607474153,0.0003254755491552714,0.7022600138316524,1.9284177496624508,2.6897869162178617e-05,14.483712060227766,3.3764472970943733,7.580813142230784,1.066804156866974,0.000726488037739297,0.9653940478554748,0.7212015705831113,2.5306658270095486e-06,8.563576978329296,3.1147777169672294e-14,4.758159277348354
Pitx1,100.0,-0.0,100.0,0.01960163529711682,9.465741979043567e-12,26.442712350414432,48.15141426537521,0.0006185064125694983,82.84574078458226,3.096937658836986e-13,3.2149665192236685e-11,-0.0,-0.0,-0.0,100.0,0.00022918617401290064,0.7557351856777462,0.06873115704348244,4.6384151141215585e-14,2.5554677863662184e-15,-0.0,-0.0,-0.0
Plac1,10.989254060707717,-0.0,100.0,2.328831888935457e-09,18.425608776476803,20.341474817707105,3.8793936740221815,0.0014948448263983267,11.203981307467608,0.21753459964479244,3.699711467854609,1.5720221488447627e-07,-0.0,0.008499404077856508,18.60097078665133,0.02807095310211563,0.009261487755705665,0.6235080812199576,0.0726542899896784,0.028359229100081026,0.5282383896065281,0.0009336355365238823,0.0005592281638237685
Plek,0.0027823802339674826,0.3134275907378991,0.7401744697426447,5.844078919822936e-07,32.55022204958541,22.011917479996285,0.0012397501581948107,0.993852561922226,1.6776738617851847,1.5295047381872892e-05,1.3110136604550815,2.5778578234970643e-06,1.0879060313934533e-12,0.5158817299800075,8.068154724590471,0.5915179273177735,0.016436360048538965,0.1297216513235859,0.4313441161215881,5.782373937268885,0.5669207985990724,0.00013582122792931792,0.5647735614633752
Plp1,0.15679052275033453,-0.0,1.2550721977192846e-13,4.8216373327664354e-17,0.3009656942317188,0.5095851851109352,0.6359373454758219,0.0012896905640880068,1.4921571616502484e-07,6.021141450719163,100.0,7.985610216173947e-11,19.951923360194037,1.6378925181308292e-08,1.8233319804839738,0.022978780854705765,0.0003314635274663775,1.4152423158591998,0.000495838532062032,5.694111420898335,8.245208305100737,1.9284947336290847e-08,1.474481581752268e-08
Plvap,53.3892292061866,0.08915644793543506,0.0753608721221981,-0.0,100.0,100.0,4.312514258108303,17.38963006082432,0.05120203722512726,-0.0,0.09320673182580518,-0.0,-0.0,5.489571552028619,-0.0,8.27742654480089e-06,0.03409528796733142,1.960923503349731e-05,37.14681116541978,-0.0,-0.0,-0.0,2.887678598594778e-13
Podxl,28.165032878671745,-0.0,5.637616646445133e-07,100.0,0.39291292060789934,1.7613905905675448e-08,4.8216373327664354e-17,2.2099031897097757e-07,100.0,-0.0,-0.0,46.39436839993832,86.24174965079781,-0.0,100.0,-0.0,3.0475928983979026,9.19513635992849e-09,-0.0,-0.0,-0.0,100.0,-0.0
Popdc2,42.30656864957841,-0.0,100.0,-0.0,3.3269297596088534e-15,0.0035539715605268423,2.306821727359179,0.0007839734368888218,100.0,-0.0,-0.0,35.79200167349416,-0.0,-0.0,2.5939589172711514e-11,0.027129792184655433,0.16932026901639108,0.0015557948819349653,-0.0,1.51426461660702e-10,-0.0,100.0,-0.0
Postn,2.170247335179801e-08,-0.0,100.0,0.2541024543325674,0.039601340151154796,7.599092067870501,0.08228559752704237,0.18477831287756824,100.0,0.0005870429999699923,0.8153193092675467,0.2660034072635572,-0.0,2.674821633397757e-10,73.85840198682689,0.23272386161786177,0.5948094485453173,0.008880203839580499,1.5586685521010505e-06,0.018575735434800136,1.0885919237471352e-07,-0.0,1.3354993284362178e-09
Pou3f1,-0.0,-0.0,2.2384638636262578e-08,-0.0,4.8216373327664354e-17,1.6738698970346088e-05,8.433790609248526e-08,8.80358933517117e-06,-0.0,1.2680195565635057,1.4110972734410883e-06,-0.0,100.0,1.9286549331065747e-16,4.243040852834484e-15,1.2462310810327383e-05,0.006613960157180535,1.0118036817919596,5.128727904755751e-06,1.7404126220233732e-09,-0.0,-0.0,1.347927628903688e-05
Pou5f1,0.001924928502693287,-0.0,0.006131075333347543,0.6473462632607848,7.3731641582832435,6.857913689281336,1.6824371401669267,0.010980888764954585,0.0030086520468153096,0.007088006776895125,4.496179733333112,1.7798669498777612e-05,0.007590821876727652,4.580183530517934,9.516325867172997,0.41547420182083084,0.0026787712190701777,0.4423824742420087,0.3917987186547412,2.743913615156946,0.3379763044543784,9.5310597460184e-10,1.3753548849778174
Prdm1,29.724422556995258,-0.0,0.0004407927745928833,87.03064248390302,22.053187442369378,17.126162027401318,24.55506635028192,0.0011702872841415804,0.42145805339890463,-0.0,6.150356004400021e-05,42.481300618157455,-0.0,3.9802441557273682,16.861578952459755,0.21134216739774117,0.00436875067034409,0.0315744624896988,0.015685881487570046,0.0011753334364691516,1.623166072346013e-07,4.228667959715242e-07,0.013258524952216001
Prrx1,100.0,-0.0,34.875742364862575,-0.0,-0.0,22.104520119152994,100.0,2.0045960421945734e-08,4.894643732944914,-0.0,100.0,1.9781955598297662e-06,-0.0,100.0,8.700330996777965e-07,6.621151944626752e-09,0.007250993165571158,5.637974018989111e-08,35.7601505275623,-0.0,21.16248315619887,-0.0,17.053461954542552
Prrx2,1.5523116221852638,-0.0,64.73569542476537,-0.0,-0.0,7.600973280919742,63.411117006249206,5.8241521670342855e-12,8.668962215372169,-0.0,100.0,38.360340005611555,-0.0,100.0,-0.0,0.10360737521987642,0.0001648339724574139,1.7488222401763426e-08,24.62759233892882,0.9964235806847641,0.0687476104879227,100.0,9.646984248637253
Psmb8,1.749971477036908,2.847851874234505e-12,0.021158573241982743,4.0983917328514896e-15,21.372654354125203,28.30177667229373,5.354062455797791,0.4764423255737397,1.7852738024563704,0.0037473287390043792,3.4914682883343207,3.178493910966902e-07,0.01854247157391151,3.6408951664518447,0.19212392489200486,0.2368719738338369,1.2196324276958097,0.2339137383928111,0.9959013705321955,0.3127916479775742,0.015870929328544326,7.272931426541769e-06,0.06728998663773303
Ptn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4128604851583497,9.643274665532873e-17,11.194499622009646,12.765681955139687,52.1208606564572,1.1176470757462256e-07,100.0,25.88884365182925,0.0547468854013032,7.907726307675584e-12,5.51265888198267e-08,0.570537784100855,1.8608831232023977,0.11727246987628763,33.32395045282685,-0.0,8.693604273552909
Ptprc,1.2976584389881827,-0.0,12.547488166843692,2.3848935265631793e-05,2.3961739065281575,7.121691998872471,0.3284206714052355,0.0030456974532646446,1.1271150471061127,2.036730498260325,0.9204517825370535,4.469488570303965e-10,1.3968966652020482,0.019122256942960485,9.183800538913546,1.5985473982626834,0.012647018030078491,0.7078414595188334,0.005609012295943208,4.333491076154214,0.048509153634209295,9.090259979265058e-07,0.0013670702359399969
Rab27b,2.0958248927783436,-0.0,0.04577691537078014,0.5150238873609918,14.118475605894993,10.775148323671454,3.2952508045227566,0.034704818101034055,0.6055517088260571,0.021274953368593617,3.5848991277550497,3.4685244344087106e-09,4.8216373327664354e-17,12.04018801648188,0.8829481074757635,3.6008474521371774,0.003266439022606874,0.598871703757702,0.6136541641780803,0.37396345838461853,0.6955176166279115,0.00041957045657653664,1.6514743734909294
Ramp2,0.013378741547981588,0.14143296168569816,0.03381428292075353,4.3394735994897945e-16,4.197134043992005e-11,0.005290258560064606,1.0306287637263152e-05,5.243242410086145e-06,1.4464911998299308e-16,0.677359219158079,14.625429858854753,0.002455370822014838,72.727015579907,0.002522047224736138,0.20741450863481958,4.5052590915620375e-06,0.00029266140459266785,0.34433636762916664,0.5245040723234418,7.714619732426365e-15,4.976655225135135,4.137513530457246e-05,4.084933009654166
Rgl1,3.331751396942885e-13,-0.0,18.86274261289758,-0.0,100.0,94.21492840045251,0.0002400534603963583,1.0948700142578834e-05,26.506771073311725,-0.0,44.16029823947233,0.2089105258668426,-0.0,99.99999782339808,-0.0,6.568033897497274e-10,0.016168977844903457,1.3962169569690698e-06,29.669682717547158,-0.0,27.96920864964552,4.4501697435121725,71.93697096402477
Rhoj,2.123800952488887,-0.0,6.889284164237759e-10,-0.0,100.0,100.0,1.9105344717335568,0.05454752933360545,2.074750544294353e-12,2.09741223975345e-14,37.95389329367472,2.1311637010828168e-14,-0.0,100.0,0.0004886937330875053,0.17195535143261964,0.0004433922484366579,0.021422171599100013,18.026780778112176,0.0005614230981684333,2.7196808746690446,7.921467974009201e-13,9.096216589229579
Rspo3,10.1680238292399,-0.0,1.2426601843838316,-0.0,3.899909584865342,16.09576429297236,0.10958227286714968,0.03307851002806181,1.3333957051094174,3.3228165205029372e-06,0.00039791958551184257,23.769495746891042,-0.0,2.8098699858119227,1.8431391469876413e-05,0.0001032589250188319,0.002181970150714311,0.06421483513937215,5.343591807003134,100.0,2.8487142812443067,15.114549800354677,19.54984527311846
Runx1,0.0024572409580408635,0.21774462780802847,0.01555564888108195,9.373867455274551,18.696060602829895,22.505403361264378,0.786923715397291,0.5674927534818095,0.017027861422686356,0.14356313390200104,0.4361256040770022,3.2642484742829995e-14,5.319424234484637e-08,2.804268839018338,0.6660553662299168,16.40269189339981,0.001771357574800828,0.21300750774951333,0.0012633066505175414,0.6186450821525803,0.01952955330736664,1.939994460219072e-10,0.0064278067923123055
Sall3,32.52631432043359,-0.0,0.0004944572082597741,-0.0,3.1391071412610416,0.37891169589990614,1.7241937947323978,0.001852162945558305,-0.0,100.0,3.6675632721983975,-0.0,100.0,-0.0,-0.0,61.161734919597365,1.010430447623065e-05,18.477364637343836,2.2131315357398503e-14,26.759526003675813,4.7348365914639736e-05,-0.0,-0.0
Samd3,1.5093858693852988,-0.0,0.12157562019980896,3.417392716092356,3.934456063537589e-14,1.6564213118541034,4.213813765346753,0.10938531699678358,3.6202811046923293,0.001215702102391053,2.1080461552113947,0.45028454719785427,2.7483332796768767e-15,0.35942536588531504,7.135780559881084,25.4159629906485,0.029784171772278305,0.12428674271669699,0.20362713128090715,16.645585073270848,7.846892524812668,1.4055555747426762,0.6568321915392683
Setd1a,0.02223015318330451,-0.0,-0.0,0.09447241131107187,-0.0,8.133031777650638e-11,0.08459127549373274,6.029063552578772e-06,-0.0,0.015125145282555466,32.232406649348434,17.610639600980722,5.6720343910743045,20.25075849156436,1.7777759031607925,0.00012002476961156082,0.009434243081563402,0.045285881565860754,11.28957803240824,-0.0,36.46196300769179,-0.0,41.13820942774744
Setd1b,1.2312858925318355e-05,1.0662778526519516,3.573860272478857e-11,1.9547465595460838,1.38459825242859e-10,0.3452100217398174,2.5029437838791547e-07,1.907889894605999,-0.0,-0.0,51.669049640483514,4.348157505758613,6.750292265873014e-16,23.161678538833637,1.567496177766592,5.0394403346545426e-11,0.0008553095337008488,0.07146819354846264,21.12706205532437,12.061552339988893,30.25191869203642,1.157192959863946e-15,24.679922361395192
Setd2,11.296298918233985,-0.0,-0.0,0.21700356994766973,-0.0,0.00012044442611803062,1.7027402559581912,4.2436462822126573e-07,-0.0,1.8883665489391668,11.665705450576393,0.029415510813232244,79.62974406823173,0.10632333107836114,9.647621044799385e-09,0.06634504653367095,3.506456320437871e-07,0.015632558293114007,3.5567813364810634,9.304718710546693e-07,22.861396534496517,4.5064469003468745e-12,2.1367638104372486
Sfmbt2,0.0042391339811454045,5.130077472973804e-12,0.0069650525203232986,0.005697941143643664,21.125835287419548,30.124916316069655,1.672770711062699,0.17963875040465027,1.3193691939970824,-0.0,4.357831661464163,4.218954662928902e-06,1.4464911998299308e-16,2.731184775973057,4.4267382320315525,0.3301247573682547,0.002390968241707416,0.21324309449152995,0.4405359262041847,0.0007713911311428796,1.5936514146359342,11.626654527546183,2.861664645864154
Sfrp1,-0.0,-0.0,18.93934369713921,-0.0,-0.0,-0.0,-0.0,3.67408764756818e-14,27.786113156229685,100.0,1.880438559778914e-15,62.36199652399312,100.0,3.4180488492717447e-08,-0.0,0.13704454291805956,3.0526044224465506e-05,5.623522909409178,-0.0,2.217953173072566e-15,-0.0,-0.0,-0.0
Sfrp2,0.1172585848517603,-0.0,-0.0,-0.0,-0.0,-0.0,0.12871292632061498,1.9545249464916122e-10,-0.0,100.0,3.7889656242110354,-0.0,100.0,1.8517016013150974e-11,-0.0,-0.0,0.033481720314998825,24.176137513238995,0.03827525794368568,7.878555401747502e-13,14.248928181282068,-0.0,15.250193604105073
